"Ano-calendário";"CNPJ";"Razão Social";"Nome Fantasia";"Código CNAE";"CNAE";"Município";"UF";"Valor Renúncia Fiscal (R$)"
"2024";"00967275000107";"BENER COMERCIAL IMPORTADORA EXPORTADORA LTDA";"BENER";"46630";"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"VINHEDO";"SP";"2329193,00"
"2024";"42150391002114";"BRASKEM S.A";"";"20312";"Fabricação de resinas termoplásticas";"MARECHAL DEODORO";"AL";"2327507,00"
"2024";"61150751003102";"PRYSMIAN CABOS E SISTEMAS DO BRASIL S/A";"";"22293";"Fabricação de artefatos de material plástico não especificados anteriormente";"CARIACICA";"ES";"2320972,00"
"2024";"43066666000155";"SALITRE FERTILIZANTES LTDA.";"EUROCHEM SALITRE";"08916";"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos";"SERRA DO SALITRE";"MG";"2318911,00"
"2024";"79687588000153";"VIDEPLAST INDUSTRIA DE EMBALAGENS LTDA";"";"22226";"Fabricação de embalagens de material plástico";"VIDEIRA";"SC";"2317895,00"
"2024";"57507626000459";"RHODIA BRASIL S.A.";"";"20291";"Fabricação de produtos químicos orgânicos não especificados anteriormente";"PAULÍNIA";"SP";"2317183,00"
"2024";"00771945000107";"ALTA GENETICS DO BRASIL LTDA";"ALTA BRASIL";"46231";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"UBERABA";"MG";"2315947,00"
"2024";"07283129000101";"OPERACOES MARITIMAS EM MAR PROFUNDO BRASILEIRO LTDA";"";"82997";"Atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"VITÓRIA";"ES";"2311488,00"
"2024";"18861087000157";"MARNOBRE IMPORTADORA E EXPORTADORA DE PESCADOS LTDA";"";"46346";"Comércio atacadista de carnes, produtos da carne e pescado";"SÃO PAULO";"SP";"2299241,00"
"2024";"22085520000268";"SX LED LIGHTING COMERCIO E SERVICOS LTDA";"";"27406";"Fabricação de lâmpadas e outros equipamentos de iluminação";"MANAUS";"AM";"2297496,00"
"2024";"01947943000199";"METALDYNE COMPONENTES AUTOMOTIVOS DO BRASIL LTDA.";"";"29417";"Fabricação de peças e acessórios para o sistema motor de veículos automotores";"INDAIATUBA";"SP";"2296583,00"
"2024";"09586279000101";"ENDOTEC PRODUTOS MEDICOS S/A";"ENDOTEC";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"SÃO PAULO";"SP";"2290656,00"
"2024";"78876950000171";"CIA. HERING";"";"14223";"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias";"BLUMENAU";"SC";"2287396,00"
"2024";"44552174000809";"ORIGEO COMERCIO DE PRODUTOS AGROPECUARIOS S.A";"";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"PAULÍNIA";"SP";"2285564,00"
"2024";"17460797000102";"FLUID SYSTEM DO BRASIL S/A";"";"28151";"Fabricação de equipamentos de transmissão para fins industriais";"VINHEDO";"SP";"2283724,00"
"2024";"08061365000308";"MODULAR DATA CENTERS INDUSTRIA COMERCIO E SERVICOS S.A.";"MODULAR DATA CENTERS";"27902";"Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente";"SANTANA DE PARNAÍBA";"SP";"2281400,00"
"2024";"42237910000302";"BOLD ENERGY LTDA";"";"46737";"Comércio atacadista de material elétrico";"ITAJAÍ";"SC";"2279012,00"
"2024";"09061815000236";"AERO STORE AVIATION LTDA";"";"46699";"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"SOROCABA";"SP";"2277505,00"
"2024";"23004930000119";"IMPORTADORA E REPRESENTACAO DE PECAS ALFAIA LTDA";"";"46141";"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves";"MANAUS";"AM";"2275140,00"
"2024";"03260524000100";"INTERBULK S/A";"";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"ANTONINA";"PR";"2271157,00"
"2024";"42373817000155";"ALIBABA ALIMENTOS DO BRASIL LTDA";"ALIBABA ALIMENTOS DO BRASIL";"46320";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"ITU";"SP";"2269928,00"
"2024";"26704752000470";"VIMACEDO COMERCIO LTDA";"VIMACEDO PQ NOVO MUNDO";"46320";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"SÃO PAULO";"SP";"2267233,00"
"2024";"14532347000190";"CSA CENTRO DE SERVICOS AERONAUTICOS LTDA";"CSA AEROENGINES";"00000";"Sem informação";"GOIÂNIA";"GO";"2266276,00"
"2024";"75483040000211";"METALBO INDUSTRIA DE FIXADORES METALICOS LTDA";"";"25993";"Fabricação de produtos de metal não especificados anteriormente";"TROMBUDO CENTRAL";"SC";"2265410,00"
"2024";"02782499000242";"ELCOA INDUSTRIA E COMERCIO LTDA.";"";"27333";"Fabricação de fios, cabos e condutores elétricos isolados";"MANAUS";"AM";"2263840,00"
"2024";"61449864000180";"K+S BRASILEIRA FERTILIZANTES E PRODUTOS INDUSTRIAIS LTDA.";"";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"SÃO PAULO";"SP";"2262293,00"
"2024";"71013916000124";"MULTITECNICA INDUSTRIAL S.A.";"MULTITECNICA - FERTILIZANTES, INGREDIENTES E ADITIVOS";"20126";"Fabricação de intermediários para fertilizantes";"SETE LAGOAS";"MG";"2260012,00"
"2024";"19617541000191";"FLORICULTURA ORCHIDACEAE LTDA";"";"01423";"Produção de mudas e outras formas de propagação vegetal, certificadas";"HOLAMBRA";"SP";"2258884,00"
"2024";"05161069001192";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"";"00000";"Sem informação";"ITAPECERICA DA SERRA";"SP";"2256065,00"
"2024";"88613856000183";"MADAL PALFINGER S/A";"MADAL";"28224";"Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas";"CAXIAS DO SUL";"RS";"2255231,00"
"2024";"31860364001490";"NEXANS BRASIL S/A";"NEXANS BRASIL S/A";"27333";"Fabricação de fios, cabos e condutores elétricos isolados";"RIO DE JANEIRO";"RJ";"2254203,00"
"2024";"16667954000192";"GDBR INDUSTRIA E COMERCIO DE COMPONENTES QUIMICOS E DE BORRACHA LTDA.";"";"22293";"Fabricação de artefatos de material plástico não especificados anteriormente";"ITAPETININGA";"SP";"2253088,00"
"2024";"31667298000111";"TRANSHIP TRANSPORTES MARITIMOS LTDA";"";"50114";"Transporte marítimo de cabotagem";"SÃO GONÇALO";"RJ";"2251401,00"
"2024";"39346861038304";"CENCOSUD BRASIL COMERCIAL S.A.";"PREZUNIC";"46915";"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios";"RIO DE JANEIRO";"RJ";"2250875,00"
"2024";"14386045000150";"KAWASAKI COMPONENTES DA AMAZONIA LTDA.";"";"30911";"Fabricação de motocicletas";"MANAUS";"AM";"2246305,00"
"2024";"01941597000131";"HUF DO BRASIL LTDA";"";"29492";"Fabricação de peças e acessórios para veículos automotores não especificados anteriormente";"ATIBAIA";"SP";"2246218,00"
"2024";"61442737000159";"INDUSTRIAS BRASILEIRAS DE ARTIGOS REFRATARIOS - IBAR - LTDA";"";"00000";"Sem informação";"POÁ";"SP";"2244993,00"
"2024";"07283129000365";"OPERACOES MARITIMAS EM MAR PROFUNDO BRASILEIRO LTDA";"";"82997";"Atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"DUQUE DE CAXIAS";"RJ";"2243306,00"
"2024";"32270838000272";"FORTLEV ENERGIA SOLAR LTDA";"";"46699";"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"SERRA";"ES";"2238230,00"
"2024";"95095303000141";"MAXXI COMERCIO DE PRODUTOS AGRICOLAS LTDA";"MAXXI MUDAS";"47890";"Comércio varejista de outros produtos novos não especificados anteriormente";"FELIZ";"RS";"2238212,00"
"2024";"55279954000177";"TICON INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE TINTAS CONDUTIVAS LTDA";"TICON TINTAS CONDUTIVAS";"20991";"Fabricação de produtos químicos não especificados anteriormente";"SOROCABA";"SP";"2237234,00"
"2024";"08412083000138";"HALO ORIGEM INDUSTRIA DE COUROS ARTESANAIS LTDA.";"HALO ORIGEM";"15106";"Curtimento e outras preparações de couro";"IVOTI";"RS";"2230305,00"
"2024";"07256154000198";"DOIS CUNHADOS IMPORTACAO E EXPORTACAO DE GENEROS ALIMENTICIOS LTDA";"";"46338";"Comércio atacadista de hortifrutigranjeiros";"OSASCO";"SP";"2230009,00"
"2024";"06553549000190";"SECRETARIA DE SEGURANCA";"PI SEC GABINETE DO SECRETARIO";"84116";"Administração pública em geral";"TERESINA";"PI";"2228292,00"
"2024";"33060716000214";"TMD FRICTION DO BRASIL S.A.";"TMD FRICTION";"29433";"Fabricação de peças e acessórios para o sistema de freios de veículos automotores";"SALTO";"SP";"2225951,00"
"2024";"03078688000110";"FUNDACAO EDUCACIONAL CIENCIA E DESENVOLVIMENTO - FECD";"";"85996";"Atividades de ensino não especificadas anteriormente";"RIO DE JANEIRO";"RJ";"2225045,00"
"2024";"11015655000150";"GCA BRASIL IMPORTACAO E EXPORTACAO LTDA.";"";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"SANTANA DE PARNAÍBA";"SP";"2224773,00"
"2024";"05830454000103";"AMVAC DO BRASIL 3P LTDA";"";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"JABOTICABAL";"SP";"2221462,00"
"2024";"33859543000118";"ESL IMPORTADORA E EXPORTADORA LTDA";"ESL IMPORTADORA E DISTRIBUIDORA";"46893";"Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente";"ITAJAÍ";"SC";"2221097,00"
"2024";"15237675000126";"SHIBATA COMERCIAL, IMPORTACAO E EXPORTACAO LTDA";"";"46397";"Comércio atacadista de produtos alimentícios em geral";"MOGI DAS CRUZES";"SP";"2220820,00"
"2024";"00079826000198";"BARZ & CIA LTDA";"";"10619";"Beneficiamento de arroz e fabricação de produtos do arroz";"PELOTAS";"RS";"2215424,00"
"2024";"42593962000141";"LUBRIZOL DO BRASIL ADITIVOS LTDA";"";"20932";"Fabricação de aditivos de uso industrial";"BELFORD ROXO";"RJ";"2214057,00"
"2024";"01111971000171";"CMA INDUSTRIA DE COMPONENTES PLASTICOS AUTOMOTIVOS LTDA.";"";"29417";"Fabricação de peças e acessórios para o sistema motor de veículos automotores";"ITAÚNA";"MG";"2212365,00"
"2024";"21062047000150";"CONSTRUTORA VALE VERDE S/A";"";"00000";"Sem informação";"ITABIRA";"MG";"2209412,00"
"2024";"11958828000173";"SAO PAULO OBRAS - SP OBRAS";"SP - OBRAS";"00000";"Sem informação";"SÃO PAULO";"SP";"2208124,00"
"2024";"00593476000183";"SEMEX DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO LTDA.";"";"46231";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"BLUMENAU";"SC";"2206073,00"
"2024";"23758522000152";"CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A.";"";"00000";"Sem informação";"BARRA DOS COQUEIROS";"SE";"2205326,00"
"2024";"16622284000198";"METSO BRASIL INDUSTRIA E COMERCIO LTDA";"";"28526";"Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo";"SOROCABA";"SP";"2204564,00"
"2024";"10320573000318";"WILSON SONS ESTALEIROS LTDA";"WILSON SONS ESTALEIROS";"30113";"Construção de embarcações e estruturas flutuantes";"GUARUJÁ";"SP";"2199363,00"
"2024";"61329181000270";"ETESCO CONSTRUCOES E COMERCIO LTDA";"";"09106";"Atividades de apoio à extração de petróleo e gás natural";"MACAÉ";"RJ";"2198650,00"
"2024";"08220994000163";"INFASA INDUSTRIA DE FARINHAS S.A.";"";"10627";"Moagem de trigo e fabricação de derivados";"SANTA TEREZA DO OESTE";"PR";"2196968,00"
"2024";"58512310000256";"GKN DO BRASIL LTDA";"";"29425";"Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores";"CHARQUEADAS";"RS";"2189783,00"
"2024";"51710358000149";"GN RESOUND PRODUTOS MEDICOS LTDA.";"GN HEARING BRASIL";"46648";"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças";"SÃO PAULO";"SP";"2183965,00"
"2024";"10198667000285";"NEWTON E BRAZAO INDUSTRIA E COMERCIO DE ACO LTDA";"TOPA TUDO I";"47636";"Comércio varejista de artigos recreativos e esportivos";"MANAUS";"AM";"2175258,00"
"2024";"05124161000100";"WEB NORDESTE LTDA";"";"28135";"Fabricação de válvulas, registros e dispositivos semelhantes";"SIMÕES FILHO";"BA";"2170747,00"
"2024";"96195615000190";"INDUSTRIAS TUDOR S.P. DE BATERIAS LTDA";"BATERIAS TUDOR";"27228";"Fabricação de baterias e acumuladores para veículos automotores";"BAURU";"SP";"2166487,00"
"2024";"41086516000269";"LIBERTY DUTY FREE CATARATAS LOJAS FRANCAS LTDA";"";"00000";"Sem informação";"GUAÍRA";"PR";"2162703,00"
"2024";"33574575001904";"SULZER BRASIL S A";"";"28127";"Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas";"JUNDIAÍ";"SP";"2162224,00"
"2024";"02736467000120";"FRUGAL IMPORTADORA E EXPORTADORA LTDA";"FRUGAL";"46338";"Comércio atacadista de hortifrutigranjeiros";"SÃO PAULO";"SP";"2161424,00"
"2024";"88242862000171";"FLECKSTEEL INDUSTRIA DE ARTEFATOS METALICOS LTDA";"FLECKSTEEL";"15408";"Fabricação de partes para calçados, de qualquer material";"CAMPO BOM";"RS";"2161173,00"
"2024";"13699433000390";"BRITANIA COMPONENTES ELETRONICOS LTDA";"";"22293";"Fabricação de artefatos de material plástico não especificados anteriormente";"MANAUS";"AM";"2160698,00"
"2024";"03179994000143";"WM WORLD MEDICAL IMPORTACAO E EXPORTACAO LTDA.";"";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"RIO DE JANEIRO";"RJ";"2154939,00"
"2024";"28038641000405";"BRATRADING COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"";"46931";"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários";"CUIABÁ";"MT";"2153522,00"
"2024";"04936921000111";"AMCM INDUSTRIA COMERCIO IMPORTACAO EXPORTACAO E SERVICOS TECNICOS LTDA";"AMCM";"15106";"Curtimento e outras preparações de couro";"NOVO HAMBURGO";"RS";"2146812,00"
"2024";"00489002000196";"AGRO SALTO COMERCIO DE CEREAIS LTDA";"";"46320";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"ITUPORANGA";"SC";"2145040,00"
"2024";"00802235001179";"FIRST S/A";"";"00000";"Sem informação";"PORTO VELHO";"RO";"2144280,00"
"2024";"30738664000202";"DUTY FREE SHOP TM IMPORTACAO E EXPORTACAO LTDA";"";"00000";"Sem informação";"URUGUAIANA";"RS";"2144082,00"
"2024";"17283362000130";"PRIME CATER COMERCIAL DE PRODUTOS ALIMENTICIOS S.A.";"";"10139";"Fabricação de produtos de carne";"LOUVEIRA";"SP";"2143196,00"
"2024";"21581284000127";"CONCESSIONARIA RODOVIA DOS TAMOIOS S.A.";"";"52214";"Concessionárias de rodovias, pontes, túneis e serviços relacionados";"CARAGUATATUBA";"SP";"2142473,00"
"2024";"14502921000400";"HELLA DO BRASIL AUTOMOTIVE LTDA.";"";"29450";"Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias";"INDAIATUBA";"SP";"2137161,00"
"2024";"26683626000133";"SUNTEX BRASIL INDUSTRIA DE SINTETICOS LTDA";"SUNTEX BRASIL";"22218";"Fabricação de laminados planos e tubulares de material plástico";"PORTO ALEGRE";"RS";"2136016,00"
"2024";"86047198000184";"BUDDEMEYER S/A";"BUDDEMEYER";"13511";"Fabricação de artefatos têxteis para uso doméstico";"SÃO BENTO DO SUL";"SC";"2134119,00"
"2024";"08291131000349";"MC - INCORPORACAO IMOBILIARIA LTDA.";"";"68102";"Atividades imobiliárias de imóveis próprios";"VITÓRIA";"ES";"2131411,00"
"2024";"34019992001605";"MINERACAO TABOCA S A";"";"24491";"Metalurgia dos metais não-ferrosos e suas ligas não especificados anteriormente";"PRESIDENTE FIGUEIREDO";"AM";"2130792,00"
"2024";"31738226000380";"ENVIMAT TECNOLOGIA EM MEIO AMBIENTE E MOVIMENTACAO DE CARGA LTDA";"EMVIMAT";"46630";"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"CARIACICA";"ES";"2130190,00"
"2024";"22501334000181";"NEP AVIATION COMERCIO, IMPORTACAO E EXPORTACAO LTDA.";"AVIATION PARTS EXE";"46699";"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"BELO HORIZONTE";"MG";"2127824,00"
"2024";"21951750000208";"LAGOA DO BARRO III ENERGIAS RENOVAVEIS S.A.";"";"00000";"Sem informação";"LAGOA DO BARRO DO PIAUÍ";"PI";"2126820,00"
"2024";"21951831000208";"LAGOA DO BARRO IV ENERGIAS RENOVAVEIS S.A.";"";"00000";"Sem informação";"LAGOA DO BARRO DO PIAUÍ";"PI";"2126820,00"
"2024";"21959329000235";"LAGOA DO BARRO VII ENERGIAS RENOVAVEIS S.A.";"";"00000";"Sem informação";"LAGOA DO BARRO DO PIAUÍ";"PI";"2126820,00"
"2024";"57069650000100";"MAGNAGHI AERONAUTICA DO BRASIL INDUSTRIA E COMERCIO LTDA";"";"30423";"Fabricação de turbinas, motores e outros componentes e peças para aeronaves";"SÃO JOSÉ DOS CAMPOS";"SP";"2125837,00"
"2024";"11252642001095";"TROMBINI EMBALAGENS S/A";"TROMBINI EMBALAGENS S/A";"17419";"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório";"CURITIBA";"PR";"2125164,00"
"2024";"27814911000109";"ARDAGH INDUSTRIA DE EMBALAGENS METALICAS DO BRASIL LTDA.";"ARDAGH EMBALAGENS METALICAS";"25918";"Fabricação de embalagens metálicas";"MANAUS";"AM";"2124294,00"
